Stock,Date,Close
DPM,2010-07-29,30.5
DXG,2010-07-29,38.2
FPT,2010-07-29,74.5
HCM,2010-07-29,44.1
IJC,2010-07-29,26.7
NTL,2010-07-29,77.5
PVT,2010-07-29,13.9
STB,2010-07-29,17.1
AGR,2010-07-28,14.5
ANV,2010-07-28,18.0
CII,2010-07-28,38.0
CSM,2010-07-28,36.1
DPM,2010-07-28,30.0
DXG,2010-07-28,40.0
FPT,2010-07-28,71.0
HCM,2010-07-28,44.1
IJC,2010-07-28,26.2
NTL,2010-07-28,77.0
PVT,2010-07-28,14.0
STB,2010-07-28,17.3
AGR,2010-07-27,14.5
ANV,2010-07-27,18.2
CII,2010-07-27,38.3
CSM,2010-07-27,37.0
DPM,2010-07-27,29.7
DXG,2010-07-27,39.0
FPT,2010-07-27,72.5
HCM,2010-07-27,44.4
IJC,2010-07-27,27.0
NTL,2010-07-27,77.5
PVT,2010-07-27,14.2
STB,2010-07-27,17.4
AGR,2010-07-26,14.6
ANV,2010-07-26,18.5
CII,2010-07-26,38.4
CSM,2010-07-26,37.0
DPM,2010-07-26,29.8
DXG,2010-07-26,40.0
FPT,2010-07-26,69.5
HCM,2010-07-26,44.1
IJC,2010-07-26,27.1
NTL,2010-07-26,77.0
PVT,2010-07-26,14.3
STB,2010-07-26,17.5
AGR,2010-07-23,14.7
ANV,2010-07-23,19.3
CII,2010-07-23,38.2
CSM,2010-07-23,37.9
DPM,2010-07-23,29.7
DXG,2010-07-23,40.0
FPT,2010-07-23,70.5
HCM,2010-07-23,44.5
IJC,2010-07-23,27.1
NTL,2010-07-23,78.0
PVT,2010-07-23,14.5
STB,2010-07-23,17.4
AGR,2010-07-22,14.6
ANV,2010-07-22,19.4
CII,2010-07-22,38.1
CSM,2010-07-22,38.1
DPM,2010-07-22,29.6
DXG,2010-07-22,40.0
FPT,2010-07-22,70.0
HCM,2010-07-22,44.5
IJC,2010-07-22,27.5
NTL,2010-07-22,78.0
PVT,2010-07-22,14.7
STB,2010-07-22,17.3
AGR,2010-07-21,15.0
ANV,2010-07-21,19.7
CII,2010-07-21,39.0
CSM,2010-07-21,38.1
DPM,2010-07-21,29.8
DXG,2010-07-21,42.1
FPT,2010-07-21,69.5
HCM,2010-07-21,46.2
IJC,2010-07-21,27.6
NTL,2010-07-21,78.5
PVT,2010-07-21,14.9
STB,2010-07-21,17.3
AGR,2010-07-20,14.9
ANV,2010-07-20,19.8
CII,2010-07-20,39.0
CSM,2010-07-20,38.7
DPM,2010-07-20,30.0
DXG,2010-07-20,41.5
FPT,2010-07-20,70.0
HCM,2010-07-20,46.8
IJC,2010-07-20,27.8
NTL,2010-07-20,78.5
PVT,2010-07-20,14.9
STB,2010-07-20,17.4
AGR,2010-07-19,15.2
ANV,2010-07-19,19.9
CII,2010-07-19,39.1
CSM,2010-07-19,39.0
DPM,2010-07-19,30.2
DXG,2010-07-19,43.0
FPT,2010-07-19,70.0
HCM,2010-07-19,47.2
IJC,2010-07-19,27.8
NTL,2010-07-19,79.0
PVT,2010-07-19,15.0
STB,2010-07-19,17.4
AGR,2010-07-16,15.0
ANV,2010-07-16,20.0
CII,2010-07-16,39.4
CSM,2010-07-16,39.2
DPM,2010-07-16,30.2
DXG,2010-07-16,41.4
FPT,2010-07-16,69.5
HCM,2010-07-16,47.2
IJC,2010-07-16,27.9
NTL,2010-07-16,79.5
PVT,2010-07-16,15.0
STB,2010-07-16,17.3
AGR,2010-07-15,15.4
ANV,2010-07-15,20.1
CII,2010-07-15,39.5
CSM,2010-07-15,39.4
DPM,2010-07-15,30.2
DXG,2010-07-15,42.0
FPT,2010-07-15,69.5
HCM,2010-07-15,48.0
IJC,2010-07-15,28.1
NTL,2010-07-15,80.0
PVT,2010-07-15,15.0
STB,2010-07-15,17.2
AGR,2010-07-14,15.9
ANV,2010-07-14,20.1
CII,2010-07-14,40.0
CSM,2010-07-14,39.9
DPM,2010-07-14,30.6
DXG,2010-07-14,41.1
FPT,2010-07-14,68.5
HCM,2010-07-14,48.3
IJC,2010-07-14,28.4
NTL,2010-07-14,80.5
PVT,2010-07-14,15.2
STB,2010-07-14,17.2
TCO,2010-07-14,28.3
AGR,2010-07-13,15.8
ANV,2010-07-13,20.6
CII,2010-07-13,39.5
CSM,2010-07-13,39.7
DPM,2010-07-13,30.7
DXG,2010-07-13,42.5
FPT,2010-07-13,69.5
HCM,2010-07-13,48.3
IJC,2010-07-13,28.8
NTL,2010-07-13,81.5
PVT,2010-07-13,15.6
STB,2010-07-13,17.2
TCO,2010-07-13,25.8
AGR,2010-07-12,15.1
ANV,2010-07-12,19.7
CII,2010-07-12,38.7
CSM,2010-07-12,38.7
DPM,2010-07-12,30.1
DXG,2010-07-12,40.5
FPT,2010-07-12,68.5
HCM,2010-07-12,46.0
IJC,2010-07-12,27.9
NTL,2010-07-12,81.5
PVT,2010-07-12,14.9
STB,2010-07-12,16.8
TCO,2010-07-12,23.5
AGR,2010-07-09,14.4
ANV,2010-07-09,19.7
CII,2010-07-09,38.7
CSM,2010-07-09,38.6
DPM,2010-07-09,29.6
DXG,2010-07-09,38.6
FPT,2010-07-09,69.0
HCM,2010-07-09,46.5
IJC,2010-07-09,28.0
NTL,2010-07-09,78.0
PVT,2010-07-09,14.8
STB,2010-07-09,16.9
TCO,2010-07-09,21.9
AGR,2010-07-08,14.6
ANV,2010-07-08,19.7
CII,2010-07-08,38.8
CSM,2010-07-08,38.6
DPM,2010-07-08,29.6
DXG,2010-07-08,40.2
FPT,2010-07-08,69.5
HCM,2010-07-08,46.5
IJC,2010-07-08,27.9
NTL,2010-07-08,78.0
PVT,2010-07-08,14.6
STB,2010-07-08,17.0
TCO,2010-07-08,20.0
AGR,2010-07-07,14.8
ANV,2010-07-07,19.5
CII,2010-07-07,38.8
CSM,2010-07-07,38.6
DPM,2010-07-07,29.6
DXG,2010-07-07,40.9
FPT,2010-07-07,67.5
HCM,2010-07-07,46.5
IJC,2010-07-07,28.0
NTL,2010-07-07,77.0
PVT,2010-07-07,14.8
STB,2010-07-07,17.0
TCO,2010-07-07,18.2
AGR,2010-07-06,14.8
ANV,2010-07-06,19.9
CII,2010-07-06,38.7
CSM,2010-07-06,39.4
DPM,2010-07-06,29.8
DXG,2010-07-06,43.0
FPT,2010-07-06,68.0
HCM,2010-07-06,46.5
IJC,2010-07-06,28.0
NTL,2010-07-06,78.0
PVT,2010-07-06,15.1
STB,2010-07-06,20.7
AGR,2010-07-05,15.0
ANV,2010-07-05,20.6
CII,2010-07-05,39.0
CSM,2010-07-05,39.3
DPM,2010-07-05,30.6
DXG,2010-07-05,44.0
FPT,2010-07-05,68.5
HCM,2010-07-05,47.6
IJC,2010-07-05,29.0
NTL,2010-07-05,79.0
PVT,2010-07-05,15.7
STB,2010-07-05,20.9
TCO,2010-07-05,17.0
AGR,2010-07-02,15.4
ANV,2010-07-02,19.7
CII,2010-07-02,39.0
CSM,2010-07-02,37.5
DPM,2010-07-02,30.5
DXG,2010-07-02,77.5
FPT,2010-07-02,68.0
HCM,2010-07-02,47.5
IJC,2010-07-02,28.6
NTL,2010-07-02,79.0
PVT,2010-07-02,15.6
STB,2010-07-02,20.9
TCO,2010-07-02,15.9
AGR,2010-07-01,15.4
ANV,2010-07-01,19.5
CII,2010-07-01,38.9
CSM,2010-07-01,37.9
DPM,2010-07-01,30.6
DXG,2010-07-01,78.0
FPT,2010-07-01,70.0
HCM,2010-07-01,47.5
IJC,2010-07-01,27.9
NTL,2010-07-01,79.5
PVT,2010-07-01,15.1
STB,2010-07-01,20.9
AGR,2010-06-30,15.3
ANV,2010-06-30,19.8
CII,2010-06-30,39.0
CSM,2010-06-30,38.6
DPM,2010-06-30,31.5
DXG,2010-06-30,78.0
FPT,2010-06-30,69.0
HCM,2010-06-30,48.0
IJC,2010-06-30,28.0
NTL,2010-06-30,80.0
PVT,2010-06-30,15.4
STB,2010-06-30,20.8
AGR,2010-06-29,15.5
ANV,2010-06-29,20.6
CII,2010-06-29,39.0
CSM,2010-06-29,38.5
DPM,2010-06-29,31.0
DXG,2010-06-29,81.0
FPT,2010-06-29,69.5
HCM,2010-06-29,48.4
IJC,2010-06-29,28.8
NTL,2010-06-29,80.0
PVT,2010-06-29,16.2
STB,2010-06-29,21.0
AGR,2010-06-28,15.6
ANV,2010-06-28,21.0
CII,2010-06-28,39.0
CSM,2010-06-28,38.8
DPM,2010-06-28,31.0
DXG,2010-06-28,79.5
FPT,2010-06-28,68.0
HCM,2010-06-28,48.6
IJC,2010-06-28,29.5
NTL,2010-06-28,80.5
PVT,2010-06-28,16.0
STB,2010-06-28,20.6
AGR,2010-06-25,15.7
ANV,2010-06-25,21.6
CII,2010-06-25,39.2
CSM,2010-06-25,39.0
DPM,2010-06-25,30.0
DXG,2010-06-25,76.0
FPT,2010-06-25,68.5
HCM,2010-06-25,49.0
IJC,2010-06-25,29.4
NTL,2010-06-25,80.5
PVT,2010-06-25,16.2
STB,2010-06-25,20.5
AGR,2010-06-24,16.1
ANV,2010-06-24,21.0
CII,2010-06-24,39.7
CSM,2010-06-24,39.8
DPM,2010-06-24,30.9
DXG,2010-06-24,75.5
FPT,2010-06-24,69.5
HCM,2010-06-24,49.7
IJC,2010-06-24,30.0
NTL,2010-06-24,81.5
PVT,2010-06-24,17.0
STB,2010-06-24,21.0
AGR,2010-06-23,16.2
ANV,2010-06-23,20.0
CII,2010-06-23,39.2
CSM,2010-06-23,40.0
DPM,2010-06-23,31.0
DXG,2010-06-23,77.5
FPT,2010-06-23,67.5
HCM,2010-06-23,50.0
IJC,2010-06-23,30.2
NTL,2010-06-23,81.5
PVT,2010-06-23,16.6
STB,2010-06-23,21.1
AGR,2010-06-22,16.2
ANV,2010-06-22,19.3
CII,2010-06-22,39.1
CSM,2010-06-22,40.0
DPM,2010-06-22,31.9
DXG,2010-06-22,77.5
FPT,2010-06-22,70.0
HCM,2010-06-22,49.6
IJC,2010-06-22,29.7
NTL,2010-06-22,82.0
PVT,2010-06-22,15.9
STB,2010-06-22,21.3
TCO,2010-06-22,14.5
AGR,2010-06-21,16.4
ANV,2010-06-21,19.7
CII,2010-06-21,39.4
CSM,2010-06-21,40.6
DPM,2010-06-21,31.8
DXG,2010-06-21,78.5
FPT,2010-06-21,69.0
HCM,2010-06-21,50.5
IJC,2010-06-21,31.0
NTL,2010-06-21,83.5
PVT,2010-06-21,16.2
STB,2010-06-21,21.1
AGR,2010-06-18,16.1
ANV,2010-06-18,19.6
CII,2010-06-18,39.4
CSM,2010-06-18,40.7
DPM,2010-06-18,31.0
DXG,2010-06-18,80.0
FPT,2010-06-18,67.5
HCM,2010-06-18,50.5
IJC,2010-06-18,30.3
NTL,2010-06-18,81.0
PVT,2010-06-18,15.5
STB,2010-06-18,20.8
AGR,2010-06-17,16.3
ANV,2010-06-17,19.6
CII,2010-06-17,39.6
CSM,2010-06-17,40.8
DPM,2010-06-17,29.6
DXG,2010-06-17,81.5
FPT,2010-06-17,68.5
HCM,2010-06-17,51.0
IJC,2010-06-17,31.2
NTL,2010-06-17,80.5
PVT,2010-06-17,14.8
STB,2010-06-17,20.8
AGR,2010-06-16,17.2
ANV,2010-06-16,20.0
CII,2010-06-16,40.3
CSM,2010-06-16,40.5
DPM,2010-06-16,28.5
DXG,2010-06-16,82.5
FPT,2010-06-16,67.5
HCM,2010-06-16,51.5
IJC,2010-06-16,29.8
NTL,2010-06-16,80.5
PVT,2010-06-16,14.8
STB,2010-06-16,21.0
AGR,2010-06-15,17.0
ANV,2010-06-15,19.6
CII,2010-06-15,39.0
CSM,2010-06-15,39.9
DPM,2010-06-15,28.1
DXG,2010-06-15,79.5
FPT,2010-06-15,66.5
HCM,2010-06-15,50.0
IJC,2010-06-15,28.4
NTL,2010-06-15,80.5
PVT,2010-06-15,14.3
STB,2010-06-15,20.8
AGR,2010-06-14,16.9
ANV,2010-06-14,19.7
CII,2010-06-14,38.9
CSM,2010-06-14,40.5
DPM,2010-06-14,28.3
DXG,2010-06-14,80.0
FPT,2010-06-14,68.5
HCM,2010-06-14,49.5
IJC,2010-06-14,28.3
NTL,2010-06-14,81.0
PVT,2010-06-14,13.8
STB,2010-06-14,20.8
AGR,2010-06-11,16.9
ANV,2010-06-11,19.6
CII,2010-06-11,38.6
CSM,2010-06-11,42.0
DPM,2010-06-11,28.3
DXG,2010-06-11,77.5
FPT,2010-06-11,67.0
HCM,2010-06-11,49.2
IJC,2010-06-11,27.6
NTL,2010-06-11,79.0
PVT,2010-06-11,13.6
STB,2010-06-11,20.7
AGR,2010-06-10,16.9
ANV,2010-06-10,19.4
CII,2010-06-10,38.4
CSM,2010-06-10,53.5
DPM,2010-06-10,28.2
DXG,2010-06-10,74.0
FPT,2010-06-10,66.5
HCM,2010-06-10,49.0
IJC,2010-06-10,27.7
NTL,2010-06-10,77.0
PVT,2010-06-10,13.6
STB,2010-06-10,20.7
AGR,2010-06-09,17.5
ANV,2010-06-09,18.8
CII,2010-06-09,38.2
CSM,2010-06-09,53.5
DPM,2010-06-09,28.1
DXG,2010-06-09,74.0
FPT,2010-06-09,66.0
HCM,2010-06-09,49.2
IJC,2010-06-09,26.6
NTL,2010-06-09,77.0
PVT,2010-06-09,13.6
STB,2010-06-09,20.5
AGR,2010-06-08,17.6
ANV,2010-06-08,18.7
CII,2010-06-08,37.9
CSM,2010-06-08,54.0
DPM,2010-06-08,27.6
DXG,2010-06-08,74.0
FPT,2010-06-08,65.0
HCM,2010-06-08,49.3
IJC,2010-06-08,27.4
NTL,2010-06-08,77.0
PVT,2010-06-08,13.7
STB,2010-06-08,20.5
AGR,2010-06-07,17.9
ANV,2010-06-07,18.9
CII,2010-06-07,37.9
CSM,2010-06-07,54.0
DPM,2010-06-07,27.8
DXG,2010-06-07,74.0
FPT,2010-06-07,64.5
HCM,2010-06-07,49.8
IJC,2010-06-07,27.5
NTL,2010-06-07,76.5
PVT,2010-06-07,13.7
STB,2010-06-07,20.4
AGR,2010-06-04,17.6
ANV,2010-06-04,19.8
CII,2010-06-04,39.0
CSM,2010-06-04,52.5
DPM,2010-06-04,29.2
DXG,2010-06-04,77.5
FPT,2010-06-04,67.0
HCM,2010-06-04,52.0
IJC,2010-06-04,28.9
NTL,2010-06-04,78.0
PVT,2010-06-04,14.3
STB,2010-06-04,20.6
AGR,2010-06-03,16.8
ANV,2010-06-03,19.9
CII,2010-06-03,39.4
CSM,2010-06-03,53.5
DPM,2010-06-03,29.2
DXG,2010-06-03,77.5
FPT,2010-06-03,66.5
HCM,2010-06-03,52.0
IJC,2010-06-03,29.4
NTL,2010-06-03,79.0
PVT,2010-06-03,14.4
STB,2010-06-03,20.3
AGR,2010-06-02,16.7
ANV,2010-06-02,20.1
CII,2010-06-02,39.5
CSM,2010-06-02,54.0
DPM,2010-06-02,29.4
DXG,2010-06-02,77.5
FPT,2010-06-02,66.0
HCM,2010-06-02,52.0
IJC,2010-06-02,29.5
NTL,2010-06-02,78.5
PVT,2010-06-02,14.4
STB,2010-06-02,20.3
AGR,2010-06-01,16.6
ANV,2010-06-01,20.0
CII,2010-06-01,39.1
CSM,2010-06-01,54.0
DPM,2010-06-01,29.4
DXG,2010-06-01,77.5
FPT,2010-06-01,66.0
HCM,2010-06-01,52.0
IJC,2010-06-01,29.2
NTL,2010-06-01,77.5
PVT,2010-06-01,13.8
STB,2010-06-01,20.5
AGR,2010-05-31,16.8
ANV,2010-05-31,20.3
CII,2010-05-31,39.1
CSM,2010-05-31,55.0
DPM,2010-05-31,29.2
DXG,2010-05-31,77.0
FPT,2010-05-31,65.0
HCM,2010-05-31,52.0
IJC,2010-05-31,29.0
NTL,2010-05-31,77.5
PVT,2010-05-31,14.1
STB,2010-05-31,20.6
AGR,2010-05-28,17.2
ANV,2010-05-28,21.3
CII,2010-05-28,39.8
CSM,2010-05-28,55.5
DPM,2010-05-28,29.9
DXG,2010-05-28,77.5
FPT,2010-05-28,66.0
HCM,2010-05-28,54.0
IJC,2010-05-28,30.4
NTL,2010-05-28,79.0
PVT,2010-05-28,14.8
STB,2010-05-28,20.8
AGR,2010-05-27,16.6
ANV,2010-05-27,20.3
CII,2010-05-27,39.0
CSM,2010-05-27,53.5
DPM,2010-05-27,29.2
DXG,2010-05-27,78.0
FPT,2010-05-27,65.5
HCM,2010-05-27,52.5
IJC,2010-05-27,29.0
NTL,2010-05-27,78.0
PVT,2010-05-27,14.2
STB,2010-05-27,20.7
AGR,2010-05-26,16.5
ANV,2010-05-26,19.4
CII,2010-05-26,39.0
CSM,2010-05-26,53.5
DPM,2010-05-26,29.0
DXG,2010-05-26,78.0
FPT,2010-05-26,64.5
HCM,2010-05-26,52.0
IJC,2010-05-26,28.3
NTL,2010-05-26,78.5
PVT,2010-05-26,14.3
STB,2010-05-26,20.7
AGR,2010-05-25,16.5
ANV,2010-05-25,18.5
CII,2010-05-25,38.8
CSM,2010-05-25,51.0
DPM,2010-05-25,28.5
DXG,2010-05-25,76.0
FPT,2010-05-25,64.5
HCM,2010-05-25,51.5
IJC,2010-05-25,27.0
NTL,2010-05-25,77.5
PVT,2010-05-25,14.0
STB,2010-05-25,20.8
AGR,2010-05-24,16.8
ANV,2010-05-24,18.5
CII,2010-05-24,38.9
CSM,2010-05-24,51.0
DPM,2010-05-24,28.1
DXG,2010-05-24,79.0
FPT,2010-05-24,61.5
HCM,2010-05-24,52.5
IJC,2010-05-24,27.7
NTL,2010-05-24,77.5
PVT,2010-05-24,14.1
STB,2010-05-24,21.0
AGR,2010-05-21,16.8
ANV,2010-05-21,19.2
CII,2010-05-21,38.5
CSM,2010-05-21,51.0
DPM,2010-05-21,27.8
DXG,2010-05-21,76.0
FPT,2010-05-21,59.0
HCM,2010-05-21,51.5
IJC,2010-05-21,28.8
NTL,2010-05-21,76.0
PVT,2010-05-21,13.5
STB,2010-05-21,20.7
AGR,2010-05-20,17.6
ANV,2010-05-20,20.2
CII,2010-05-20,40.5
CSM,2010-05-20,53.5
DPM,2010-05-20,29.2
DXG,2010-05-20,79.5
FPT,2010-05-20,61.5
HCM,2010-05-20,54.0
IJC,2010-05-20,30.3
NTL,2010-05-20,79.5
PVT,2010-05-20,14.2
STB,2010-05-20,21.4
AGR,2010-05-19,16.9
ANV,2010-05-19,20.4
CII,2010-05-19,38.6
CSM,2010-05-19,53.5
DPM,2010-05-19,27.9
DXG,2010-05-19,76.0
FPT,2010-05-19,59.5
HCM,2010-05-19,52.5
IJC,2010-05-19,28.9
NTL,2010-05-19,79.5
PVT,2010-05-19,14.0
STB,2010-05-19,20.4
AGR,2010-05-18,17.6
ANV,2010-05-18,21.4
CII,2010-05-18,39.4
CSM,2010-05-18,56.0
DPM,2010-05-18,29.0
DXG,2010-05-18,79.5
FPT,2010-05-18,61.0
HCM,2010-05-18,54.5
IJC,2010-05-18,30.4
NTL,2010-05-18,83.5
PVT,2010-05-18,14.7
STB,2010-05-18,21.1
AGR,2010-05-17,17.8
ANV,2010-05-17,20.4
CII,2010-05-17,38.7
CSM,2010-05-17,57.5
DPM,2010-05-17,29.7
DXG,2010-05-17,82.0
FPT,2010-05-17,61.0
HCM,2010-05-17,54.5
IJC,2010-05-17,32.0
NTL,2010-05-17,83.5
PVT,2010-05-17,14.6
STB,2010-05-17,21.3
AGR,2010-05-14,18.2
ANV,2010-05-14,21.3
CII,2010-05-14,40.0
CSM,2010-05-14,59.5
DPM,2010-05-14,30.6
DXG,2010-05-14,85.5
FPT,2010-05-14,63.5
HCM,2010-05-14,56.0
IJC,2010-05-14,33.3
NTL,2010-05-14,85.5
PVT,2010-05-14,14.5
STB,2010-05-14,21.7
AGR,2010-05-13,17.7
ANV,2010-05-13,22.2
CII,2010-05-13,40.0
CSM,2010-05-13,59.5
DPM,2010-05-13,30.9
DXG,2010-05-13,82.0
FPT,2010-05-13,63.5
HCM,2010-05-13,56.5
IJC,2010-05-13,34.8
NTL,2010-05-13,167.0
PVT,2010-05-13,15.1
STB,2010-05-13,21.8
AGR,2010-05-12,18.1
ANV,2010-05-12,23.3
CII,2010-05-12,39.8
CSM,2010-05-12,59.5
DPM,2010-05-12,30.9
DXG,2010-05-12,80.0
FPT,2010-05-12,62.5
HCM,2010-05-12,56.5
IJC,2010-05-12,35.4
NTL,2010-05-12,164.0
PVT,2010-05-12,15.8
STB,2010-05-12,21.7
AGR,2010-05-11,19.0
ANV,2010-05-11,24.5
CII,2010-05-11,41.1
CSM,2010-05-11,62.0
DPM,2010-05-11,31.5
DXG,2010-05-11,80.0
FPT,2010-05-11,64.0
HCM,2010-05-11,57.5
IJC,2010-05-11,37.2
NTL,2010-05-11,170.0
PVT,2010-05-11,16.5
STB,2010-05-11,22.1
AGR,2010-05-10,19.6
ANV,2010-05-10,24.4
CII,2010-05-10,41.0
CSM,2010-05-10,59.5
DPM,2010-05-10,31.1
DXG,2010-05-10,76.5
FPT,2010-05-10,85.5
HCM,2010-05-10,57.5
IJC,2010-05-10,38.6
NTL,2010-05-10,170.0
PVT,2010-05-10,15.8
STB,2010-05-10,21.8
AGR,2010-05-07,19.4
ANV,2010-05-07,25.5
CII,2010-05-07,42.0
CSM,2010-05-07,61.0
DPM,2010-05-07,31.4
DXG,2010-05-07,79.0
FPT,2010-05-07,86.5
HCM,2010-05-07,58.0
IJC,2010-05-07,40.6
NTL,2010-05-07,162.0
PVT,2010-05-07,16.4
STB,2010-05-07,22.4
AGR,2010-05-06,24.2
ANV,2010-05-06,24.9
CII,2010-05-06,43.0
CSM,2010-05-06,63.0
DPM,2010-05-06,32.3
DXG,2010-05-06,82.5
FPT,2010-05-06,87.5
HCM,2010-05-06,59.0
IJC,2010-05-06,38.7
NTL,2010-05-06,166.0
PVT,2010-05-06,15.7
STB,2010-05-06,22.7
AGR,2010-05-05,23.1
ANV,2010-05-05,23.8
CII,2010-05-05,43.0
CSM,2010-05-05,63.0
DPM,2010-05-05,32.6
DXG,2010-05-05,83.0
FPT,2010-05-05,89.0
HCM,2010-05-05,59.0
IJC,2010-05-05,36.9
NTL,2010-05-05,169.0
PVT,2010-05-05,15.0
STB,2010-05-05,22.6
AGR,2010-05-04,23.8
ANV,2010-05-04,22.7
CII,2010-05-04,43.5
CSM,2010-05-04,64.0
DPM,2010-05-04,32.8
DXG,2010-05-04,84.5
FPT,2010-05-04,88.5
HCM,2010-05-04,60.0
IJC,2010-05-04,36.9
NTL,2010-05-04,177.0
PVT,2010-05-04,14.3
STB,2010-05-04,22.8
AGR,2010-04-29,24.8
ANV,2010-04-29,21.7
CII,2010-04-29,42.4
CSM,2010-04-29,64.0
DPM,2010-04-29,33.0
DXG,2010-04-29,86.0
FPT,2010-04-29,88.0
HCM,2010-04-29,59.5
IJC,2010-04-29,36.3
NTL,2010-04-29,176.0
PVT,2010-04-29,13.7
STB,2010-04-29,21.8
AGR,2010-04-28,24.5
ANV,2010-04-28,21.5
CII,2010-04-28,41.4
CSM,2010-04-28,64.5
DPM,2010-04-28,33.0
DXG,2010-04-28,84.5
FPT,2010-04-28,88.5
HCM,2010-04-28,60.0
IJC,2010-04-28,35.0
NTL,2010-04-28,177.0
PVT,2010-04-28,13.1
STB,2010-04-28,22.0
AGR,2010-04-27,23.4
ANV,2010-04-27,21.2
CII,2010-04-27,41.2
CSM,2010-04-27,64.0
DPM,2010-04-27,33.2
DXG,2010-04-27,84.5
FPT,2010-04-27,88.5
HCM,2010-04-27,60.0
IJC,2010-04-27,35.7
NTL,2010-04-27,171.0
PVT,2010-04-27,13.0
STB,2010-04-27,22.2
AGR,2010-04-26,22.3
ANV,2010-04-26,21.5
CII,2010-04-26,41.2
CSM,2010-04-26,65.0
DPM,2010-04-26,32.6
DXG,2010-04-26,84.0
FPT,2010-04-26,88.5
HCM,2010-04-26,60.5
IJC,2010-04-26,37.1
NTL,2010-04-26,168.0
PVT,2010-04-26,12.9
STB,2010-04-26,22.2
AGR,2010-04-22,21.3
ANV,2010-04-22,21.3
CII,2010-04-22,41.5
CSM,2010-04-22,66.0
DPM,2010-04-22,33.0
DXG,2010-04-22,88.0
FPT,2010-04-22,88.0
HCM,2010-04-22,62.0
IJC,2010-04-22,39.0
NTL,2010-04-22,167.0
PVT,2010-04-22,13.4
STB,2010-04-22,22.1
AGR,2010-04-21,20.3
ANV,2010-04-21,22.4
CII,2010-04-21,40.7
CSM,2010-04-21,63.0
DPM,2010-04-21,32.0
DXG,2010-04-21,88.0
FPT,2010-04-21,86.0
HCM,2010-04-21,59.5
IJC,2010-04-21,39.6
NTL,2010-04-21,168.0
PVT,2010-04-21,13.2
STB,2010-04-21,21.4
AGR,2010-04-20,20.5
ANV,2010-04-20,22.9
CII,2010-04-20,40.7
CSM,2010-04-20,63.5
DPM,2010-04-20,31.6
DXG,2010-04-20,89.0
FPT,2010-04-20,86.0
HCM,2010-04-20,59.5
IJC,2010-04-20,37.8
NTL,2010-04-20,165.0
PVT,2010-04-20,13.2
STB,2010-04-20,21.2
AGR,2010-04-19,20.2
ANV,2010-04-19,21.9
CII,2010-04-19,40.7
CSM,2010-04-19,63.5
DPM,2010-04-19,31.9
DXG,2010-04-19,89.0
FPT,2010-04-19,86.0
HCM,2010-04-19,60.0
IJC,2010-04-19,36.0
NTL,2010-04-19,167.0
PVT,2010-04-19,13.4
STB,2010-04-19,21.5
AGR,2010-04-16,20.6
ANV,2010-04-16,20.9
CII,2010-04-16,40.7
CSM,2010-04-16,64.5
DPM,2010-04-16,32.3
DXG,2010-04-16,86.0
FPT,2010-04-16,87.0
HCM,2010-04-16,62.0
NTL,2010-04-16,171.0
PVT,2010-04-16,13.4
STB,2010-04-16,21.7
TCO,2010-04-16,16.0
AGR,2010-04-15,20.4
ANV,2010-04-15,21.1
CII,2010-04-15,41.0
CSM,2010-04-15,64.0
DPM,2010-04-15,32.7
DXG,2010-04-15,82.0
FPT,2010-04-15,87.5
HCM,2010-04-15,61.0
NTL,2010-04-15,169.0
PVT,2010-04-15,12.8
STB,2010-04-15,21.8
AGR,2010-04-14,20.4
ANV,2010-04-14,20.7
CII,2010-04-14,40.6
CSM,2010-04-14,64.5
DPM,2010-04-14,32.2
DXG,2010-04-14,83.0
FPT,2010-04-14,87.5
HCM,2010-04-14,58.5
NTL,2010-04-14,165.0
PVT,2010-04-14,12.7
STB,2010-04-14,21.9
AGR,2010-04-13,20.5
ANV,2010-04-13,20.8
CII,2010-04-13,41.2
CSM,2010-04-13,64.5
DPM,2010-04-13,33.0
DXG,2010-04-13,79.5
FPT,2010-04-13,87.0
HCM,2010-04-13,59.5
NTL,2010-04-13,164.0
PVT,2010-04-13,12.8
STB,2010-04-13,21.9
AGR,2010-04-12,20.6
ANV,2010-04-12,21.0
CII,2010-04-12,42.2
CSM,2010-04-12,65.0
DPM,2010-04-12,33.4
DXG,2010-04-12,76.0
FPT,2010-04-12,87.0
HCM,2010-04-12,60.0
NTL,2010-04-12,162.0
PVT,2010-04-12,12.8
STB,2010-04-12,22.0
AGR,2010-04-09,20.7
ANV,2010-04-09,21.8
CII,2010-04-09,40.4
CSM,2010-04-09,65.0
DPM,2010-04-09,32.6
DXG,2010-04-09,72.5
FPT,2010-04-09,86.0
HCM,2010-04-09,59.0
NTL,2010-04-09,158.0
PVT,2010-04-09,13.1
STB,2010-04-09,22.1
AGR,2010-04-08,20.6
ANV,2010-04-08,22.9
CII,2010-04-08,39.5
CSM,2010-04-08,64.5
DPM,2010-04-08,32.9
DXG,2010-04-08,69.5
FPT,2010-04-08,86.0
HCM,2010-04-08,58.5
NTL,2010-04-08,157.0
PVT,2010-04-08,13.2
STB,2010-04-08,22.0
AGR,2010-04-07,21.0
ANV,2010-04-07,21.9
CII,2010-04-07,39.5
CSM,2010-04-07,65.0
DPM,2010-04-07,33.0
DXG,2010-04-07,69.5
FPT,2010-04-07,86.5
HCM,2010-04-07,58.5
